Date,SPY,VTI,XLK
2024-11-29,0.0062120779098662204,0.0055666543484533815,0.009283982025132254
2024-12-02,0.0017923160659920612,0.001900911506439229,0.009498176877315023
2024-12-03,0.000463760022151094,0.0,0.003602449002354069
2024-12-04,0.006209606216237118,0.006723703089477562,0.018285461004849957
2024-12-05,-0.00164564895566377,-0.0027773809783382397,-0.005059487504208815
2024-12-06,0.0018956361272277622,0.0027851163073928653,0.0038764137346285477
2024-12-09,-0.0051495937419958615,-0.00638128217004752,-0.0065187557182068145
2024-12-10,-0.003109050591352358,-0.0037600445938745786,-0.013875596307412752
2024-12-11,0.007730641484219314,0.008049534838910466,0.014494551868668548
2024-12-12,-0.00515266155602534,-0.005699058196273699,-0.005598021728212332
2024-12-13,-0.00019848037633596327,-0.00049991096491242,0.0042852278478280326
2024-12-16,0.004269857611255423,0.004067661056876837,0.009997814916639092
2024-12-17,-0.004120021150389452,-0.004947579196058816,-0.006046998773513668
2024-12-18,-0.02980349242584579,-0.030935080304554496,-0.03225263668599232
2024-12-19,-0.0003071492857964486,-0.0014119272568285934,0.0010764387752251192
2024-12-20,0.012011093146227614,0.011380039394324193,0.014925440082998787
2024-12-23,0.005988331193196972,0.005681790122191943,0.01059533264612944
2024-12-24,0.011114912881524663,0.010612209928906102,0.010333049500162117
2024-12-26,6.667892006695375e-05,0.0005722281104914018,0.0006652573895544744
2024-12-27,-0.01052660275787276,-0.010831192536750689,-0.013295157301197902
2024-12-30,-0.011411595605998581,-0.01105174073560311,-0.012716329754361322
2024-12-31,-0.0036380356507244027,-0.003472994958289899,-0.008316620317746382
2025-01-02,-0.0024570163568166103,-0.00189777354754872,-0.0023653820587199448
2025-01-03,0.012503434201538655,0.013136897906780742,0.016295228891786806
2025-01-06,0.005760549823045968,0.0055961175375447425,0.012725300980404919
2025-01-07,-0.01130402579003853,-0.011163826138873345,-0.020062780197739438
2025-01-08,0.0014610641578962635,0.0009264424315482689,-0.0003419367454322586
2025-01-10,-0.01526749440544617,-0.015016401777788624,-0.02180607106376875
2025-01-13,0.001550409899268912,0.0016358340460258525,-0.007080979526354891
2025-01-14,0.0013759735522442806,0.002258781103605889,0.0026412604555650088
2025-01-15,0.018190013648020642,0.01834125566804068,0.01988926343052655
2025-01-16,-0.0019231569978490626,-0.0007490297491984377,-0.0077058147728014115
2025-01-17,0.010039881189775057,0.009233829233659785,0.01566156995915069
2025-01-21,0.009153553197527309,0.009925782705916486,0.00832940930256898
2025-01-22,0.005621428953963337,0.00488053677381628,0.022579025746930714
2025-01-23,0.00545808133998138,0.005256178541462209,0.0017814421753103993
2025-01-24,-0.0029192948056772083,-0.0029122402119899915,-0.010421069720052523
2025-01-27,-0.014145261200149584,-0.013939530798635302,-0.049017894126789696
2025-01-28,0.008592295985727194,0.008582965478416416,0.026673026870628336
2025-01-29,-0.004482896192468444,-0.004271723040713105,-0.008132071770990512
2025-01-30,0.005367133849927264,0.00626741857570301,0.0018554257145897424
2025-01-31,-0.005321940188832808,-0.005462188699799753,-0.0058578078572284475
2025-02-03,-0.006729567512474888,-0.007300765834596712,-0.013474215062726613
2025-02-04,0.006708191462994728,0.0072532147390114154,0.014404900030225098
2025-02-05,0.004054578820281707,0.004622054026982347,0.01389734873545767
2025-02-06,0.0034756472494952284,0.0024670125399814946,0.002732807405201987
2025-02-07,-0.009153556065037205,-0.00894601732547673,-0.008559324100406385
2025-02-10,0.006791203577796834,0.0064093042576998105,0.014603501162819166
2025-02-11,0.0007606320483832807,-0.0005334128672949134,0.0004656405075091907
2025-02-12,-0.003221581839285892,-0.0033028172016212887,-0.0021579622678914445
2025-02-13,0.010557507766300267,0.0104431310948081,0.01416334125130847
2025-02-14,-4.914154850454988e-05,-0.00013248298656942659,0.0033868257133968793
2025-02-18,0.0029358482958072862,0.0028160944397095378,0.00912619007787474
2025-02-19,0.002354917010085833,0.0014206345880023452,8.251049400698207e-05
2025-02-20,-0.004160332738465833,-0.005377457705405875,-0.003179394941354441
2025-02-21,-0.017104070340819955,-0.01847492114350502,-0.027090885278507226
2025-02-24,-0.0045504828497978655,-0.00510263503448849,-0.014305766387280094
2025-02-25,-0.004973172504068257,-0.004959156420689115,-0.012958425489698278
2025-02-26,0.0005048451078173422,0.0003413036562376348,0.010896739407187273
2025-02-27,-0.01596193038140048,-0.01549210044174043,-0.0364069648613885
2025-02-28,0.015605537091145427,0.015423928596030478,0.013208147807992177
2025-03-03,-0.017519873178703183,-0.017920505066063352,-0.030417210680558693
2025-03-04,-0.011836938395689,-0.012477827599026048,-0.0007774837784982891
2025-03-05,0.01074788244534175,0.011368503947563946,0.014050443750225128
2025-03-06,-0.017751124115705674,-0.01858368908313557,-0.027756582683418296
2025-03-07,0.005604785986995209,0.004716141090367776,0.014483391332666518
2025-03-10,-0.026635520445278282,-0.027246317232374473,-0.04250939802412568
2025-03-11,-0.008312918961937199,-0.007002507359475607,-0.004062203065226644
2025-03-12,0.005306651377843918,0.004932685398824743,0.01573901796350885
2025-03-13,-0.013330577942193056,-0.014034436822195073,-0.018990943646462588
2025-03-14,0.02065579987749455,0.021424879542821795,0.03024182042832524
2025-03-17,0.0077113783331923536,0.008267585336547034,0.006964483033040869
2025-03-18,-0.01080847590291667,-0.01077779135513146,-0.015225344349875991
2025-03-19,0.01089089709595048,0.011365756476634292,0.013009766291869784
2025-03-20,-0.0028918386728397083,-0.002397932580188389,-0.007119349884307846
2025-03-21,0.00032996839404408895,0.00039462851197069604,0.002718193079679354
2025-03-24,0.01790847553438546,0.01850464279443198,0.018938632262289756
2025-03-25,0.002403816676108894,0.0016899342218115176,0.0033083781650131705
2025-03-26,-0.011938242736113436,-0.011705063959617124,-0.0223036937489417
2025-03-27,-0.0026557009233101336,-0.004229586786610895,-0.009228081007620847
2025-03-28,-0.02013827590476458,-0.01992906629556268,-0.02425407283390213
2025-03-31,0.006712717356062825,0.005156735011167868,0.00048448704619241667
2025-04-01,0.002824459667514878,0.003383730295913212,0.007313085186161361
2025-04-02,0.006328459867428915,0.00790522608480404,0.007404169182598341
2025-04-03,-0.04928086972721479,-0.05033285795307496,-0.06824797394594528
2025-04-04,-0.058542957104373516,-0.058683084002201014,-0.06587106682366972
2025-04-07,-0.001781174121098017,-0.003259928077575025,0.005976940710142653
2025-04-08,-0.01566278337607918,-0.015787746596637287,-0.020331422726389214
2025-04-09,0.10501936290804648,0.10145648246587591,0.13425693170747643
2025-04-10,-0.04381910213860685,-0.04115779690327481,-0.04655158698830553
2025-04-11,0.017842820692500094,0.016742421053607792,0.020476435177521957
2025-04-14,0.009701469350871017,0.009207708353725863,0.00912529222564773
2025-04-15,-0.0028008701353233745,-0.0017414454159184745,0.003647073098227649
2025-04-16,-0.0222280445795201,-0.020781964540369624,-0.03474535373979848
2025-04-17,0.0014268034792483952,0.002091266765194,-0.005414887721417516
2025-04-21,-0.023802693225792537,-0.023768046128814224,-0.025821818366253635
2025-04-22,0.02601781885077692,0.025455261950573238,0.024377241757616908
2025-04-23,0.015495410311062274,0.0170250660986917,0.028992973342442774
2025-04-24,0.021048963329638015,0.021067301169894304,0.03731571934034883
2025-04-25,0.007225296308140727,0.006134119702330576,0.014798243911962272
2025-04-28,0.0003813189723198551,0.001441022742734166,-0.0016309028860199692
2025-04-29,0.006299366429427744,0.0060140870425906545,0.004660567967295526
2025-04-30,0.00039689862486880223,0.0005868003707834024,0.004160616871516698
2025-05-01,0.007086918658016916,0.006231223751399062,0.01466877034756231
2025-05-02,0.014844126966101712,0.015590862756475588,0.016709684000866032
2025-05-05,-0.005734344664454216,-0.005667189161788877,-0.0053090317820779775
2025-05-06,-0.008358306173355534,-0.008116289985613756,-0.008307853367338636
2025-05-07,0.004205449962551011,0.004145898490442335,0.010015445739374407
2025-05-08,0.006967875967815118,0.007859239864404177,0.009545449330385924
2025-05-09,-0.0012742324352930101,-0.0011140405518240692,-0.001239240130082031
2025-05-12,0.033047460253633476,0.033456838888403784,0.04641541309365049
2025-05-13,0.006603942183768696,0.006788118140064636,0.021607337324243137
2025-05-14,0.0012780543198120942,0.0006569203548365543,0.006491364285071688
2025-05-15,0.004884307758791007,0.0040772763920620125,0.0013667084547654973
2025-05-16,0.006333987933543117,0.006848027222306596,0.0018767244704060992
2025-05-19,0.0010938861981293346,0.0007862192864456219,-0.0014474619150613988
2025-05-20,-0.003362149651729207,-0.0032786192897136246,-0.0037519137679536962
2025-05-21,-0.016850834890440813,-0.01740616288921326,-0.01878717919099493
2025-05-22,0.00039468861295000046,-0.00017441251056460327,0.00026171185551371323
2025-05-23,-0.006825797034137326,-0.005859318284694326,-0.011031673977153322
2025-05-27,0.02079063898527833,0.02055846623244917,0.02376441453203837
2025-05-28,-0.005785424528526595,-0.005878244245972941,-0.004134336649930126
2025-05-29,0.00394740747954514,0.003215824796293454,0.0016865759342528097
2025-05-30,-0.0011184904808482221,-0.0008271755878538345,-0.003108415731402525
2025-06-02,0.00563288531499917,0.005105490952880043,0.008834529320760343
2025-06-03,0.005702652159287558,0.006898742728143503,0.015024718938939197
2025-06-04,-0.000268445293026387,-0.00010235583269657678,0.0014802512186702366
2025-06-05,-0.004832799140579991,-0.005522563319197871,-0.0028293617212712396
2025-06-06,0.010269004884551292,0.011655028531609712,0.00944391990089466
2025-06-09,0.0009012630147242628,0.0008131613483253197,0.0049085257276639815
2025-06-10,0.0056696491505836555,0.005281772428723075,0.00559429305920478
2025-06-11,-0.0028519840864627,-0.0026606700818582185,-0.0022003819020824933
2025-06-12,0.003974290184260543,0.003208061209923674,0.009278556375064806
2025-06-13,-0.011180122082398825,-0.011814950725960727,-0.014016590505661841
2025-06-16,0.00951425682474416,0.009878376510023212,0.01618091666128807
2025-06-17,-0.008545074332639513,-0.008331434444132757,-0.00707693619613825
2025-06-18,-0.00015070059899136012,0.00037418817875622956,0.0012016609052643012
2025-06-20,-0.00234855816398305,-0.0023120425936216105,-0.00442865689188221
2025-06-23,0.00987749011881256,0.00961040548823866,0.011401679190008673
2025-06-24,0.011047245877038092,0.011679325054950285,0.017951253798990985
2025-06-25,0.0005602785258216336,-0.0011677672145831153,0.008534220043163288
2025-06-26,0.007823824018649228,0.00861838989985686,0.006897939356733218
2025-06-27,0.004968339764334306,0.004537322281367606,-0.0011948980085478844
2025-06-30,0.004781191670012452,0.005069459967736112,0.009809751617682938
2025-07-01,-0.00032362414789344207,0.0,-0.008924671425053265
2025-07-02,0.004533291803274775,0.005198621813969018,0.010559006588815256
2025-07-03,0.00788139987465386,0.008248466279730415,0.013169294228348782
2025-07-07,-0.007452000479036269,-0.007888818249557339,-0.007938952965327428
2025-07-08,-0.0005477312372305088,-6.550893602808028e-05,0.0053742757956110054
2025-07-09,0.005996663994070728,0.006283177930830552,0.0060087322018012035
2025-07-10,0.002820257303000284,0.0026666904852641338,-0.003296651398999595
2025-07-11,-0.0035154072757080934,-0.004216457834926746,-0.004397248169129453
2025-07-14,0.0019082172648787754,0.002280021601460236,-0.0008208196554907454
2025-07-15,-0.004273271747553764,-0.005264510304046177,0.008879691276328705
2025-07-16,0.0033432282214846953,0.003789623126361885,0.0031018098623922796
2025-07-17,0.006119649327969823,0.006509145142335804,0.009083553713168824
2025-07-18,-0.0007323752525193461,-0.0005497426837153263,-0.0006511258398296249
2025-07-21,0.0018961764380651669,0.0011323760317787368,0.0013032171367264311
2025-07-22,0.00014308223598114012,0.0011633445860983471,-0.009263918102660251
2025-07-23,0.008507516372031176,0.00842484174300484,0.005718523242105755
2025-07-24,0.0003310590028946514,-0.000352152196955946,0.004226078863591054
2025-07-25,0.004224319453948855,0.004450895622061246,0.0022953271062953196
2025-07-28,-0.0002510958258695739,-0.0002868957798788374,0.007977390037004595
2025-07-29,-0.002637599568784843,-0.0031569538669790065,3.790429466055123e-05
2025-07-30,-0.0012593076546151272,-0.0011515478341411756,0.0022340730284071686
2025-07-31,-0.003751229077306739,-0.004355437474980017,-0.0073296149882498
2025-08-01,-0.01639040328219421,-0.016565422404724917,-0.02158020522531945
2025-08-04,0.01519978873502148,0.015666934970626212,0.020305757466757335
2025-08-05,-0.0050699689365404366,-0.0044117963564647145,-0.008273336219601801
2025-08-06,0.007659695237280717,0.006760241664943267,0.011264004039601927
2025-08-07,-0.0008376201402309214,-0.0005782897213855165,0.0009124530054798186
2025-08-08,0.007797536853746623,0.0063008049922193,0.009989003750454861
